tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,sentiment,weighted_score,features
tt0949325,movie,The Accountant,The Accountant,0,2000.0,106.0,Drama,7.9,8,0.0,6.889185841794957,Drama 2000.0
tt1766412,tvEpisode,Their Own Way,Their Own Way,0,2009.0,22.0,Reality-TV,7.0,10,0.6,6.872881235057598,Reality-TV 2009.0
tt0456117,movie,O Coronel e o Lobisomem,O Coronel e o Lobisomem,0,2005.0,106.0,Comedy,5.9,660,0.0,6.276060453251068,Comedy 2005.0
tt1021772,tvEpisode,Kanmon Strait of Friendship and Murderous Intent: Part 2,Kanmon Strait of Friendship and Murderous Intent: Part 2,0,2002.0,30.0,"Animation,Comedy,Crime",7.1,21,0.0,6.880850042379617,Animation Comedy Crime 2002.0
tt4477536,movie,Fifty Shades Freed,Fifty Shades Freed,0,2018.0,105.0,"Drama,Romance,Thriller",4.5,50572,0.0,4.519427204718663,Drama Romance Thriller 2018.0
tt3663996,tvEpisode,Storm Watch,Storm Watch,0,2014.0,43.0,"Drama,Romance",7.0,309,0.0,6.925162542784941,Drama Romance 2014.0
tt11478004,videoGame,Crash Bandicoot Purple: Ripto's Rampage and Spyro Orange: The Cortex Conspiracy,Crash Bandicoot Purple: Ripto's Rampage and Spyro Orange: The Cortex Conspiracy,0,2004.0,30.0,Action,3.2,5,0.0,6.8264613915003585,Action 2004.0
tt4464394,movie,The Gracefield Incident,The Gracefield Incident,0,2017.0,89.0,"Action,Horror,Mystery",4.1,2026,0.0,4.573728792391429,Action Horror Mystery 2017.0
tt0231648,movie,Ghar Ka Sukh,Ghar Ka Sukh,0,1987.0,94.0,"Drama,Family",6.6,8,0.0,6.86477269625505,Drama Family 1987.0
tt2663406,short,Birth,Birth,0,2007.0,5.0,"Sci-Fi,Short",6.7,9,0.0,6.866260348020262,Sci-Fi Short 2007.0
tt2583708,tvEpisode,Elmo and Zoe's Hat Contest,Elmo and Zoe's Hat Contest,0,2012.0,53.0,"Adventure,Animation,Comedy",8.1,7,0.0,6.890101573187415,Adventure Animation Comedy 2012.0
tt1339107,movie,An Island Calling,An Island Calling,0,2009.0,75.0,"Crime,Documentary",6.4,9,0.0,6.859937163008552,Crime Documentary 2009.0
tt9063970,video,Yo Yo Honey Singh: Urvashi,Yo Yo Honey Singh: Urvashi,0,2018.0,4.0,"Music,Short",6.5,55,0.0,6.826835451595459,Music Short 2018.0
tt0188751,movie,Kickboxer from Hell,Ling mo da jue dou,0,1990.0,91.0,"Action,Horror",3.8,78,0.0,6.387083001219056,Action Horror 1990.0
tt5928556,movie,Rokto,Rokto,0,2016.0,135.0,Action,6.1,39,0.0,6.804142600885452,Action 2016.0
tt2785984,tvEpisode,A Horse Walks Into a Bar,A Horse Walks Into a Bar,0,2013.0,42.0,Reality-TV,7.2,17,0.0,6.882742916332532,Reality-TV 2013.0
tt0439295,tvMovie,Spy Games: Illegal,Shpionskie igry: Nelegal,0,2004.0,30.0,"Crime,Thriller",6.4,15,-0.5,6.853563899779797,Crime Thriller 2004.0
tt0013930,movie,A Clouded Name,A Clouded Name,0,1923.0,52.0,Drama,5.9,29,0.0,6.806919840278863,Drama 1923.0
tt0693073,tvEpisode,Little Orphan Hilda,Little Orphan Hilda,0,1999.0,30.0,"Comedy,Family,Fantasy",7.4,114,-0.1875,6.983445805647841,Comedy Family Fantasy 1999.0
tt0504454,tvEpisode,Try to Remember: Part 1,Try to Remember: Part 1,0,1987.0,46.0,"Comedy,Family,Sci-Fi",7.2,202,0.0,6.977408336459115,Comedy Family Sci-Fi 1987.0
tt0813861,tvEpisode,Punky's Treehouse,Punky's Treehouse,0,1985.0,25.0,"Comedy,Family",7.4,10,0.0,6.882227029450121,Comedy Family 1985.0
tt6888328,tvEpisode,10-jinme no Senshi wa omê da! Gokû Furiza no moto e!!,10-jinme no Senshi wa omê da! Gokû Furiza no moto e!!,0,2017.0,23.0,"Action,Adventure,Animation",7.5,195,0.0,7.070298806859139,Action Adventure Animation 2017.0
tt2751234,tvEpisode,Resurrection,Resurrection,0,2014.0,43.0,"Crime,Drama,Horror",8.0,1077,0.0,7.684008808431205,Crime Drama Horror 2014.0
tt2132150,tvSeries,The Party's Over: How the West Went Bust,The Party's Over: How the West Went Bust,0,2011.0,60.0,Documentary,7.5,22,0.0,6.901348110465117,Documentary 2011.0
tt3343506,tvEpisode,Too Far Gone,Too Far Gone,0,2013.0,30.0,Talk-Show,8.4,62,0.1,7.067485767926358,Talk-Show 2013.0
tt0345575,video,Liderlig firkant,Liderlig firkant,1,1999.0,90.0,\N,7.7,7,0.0,6.883513337893298,\N 1999.0
tt0075570,tvSeries,Rock Follies of '77,Rock Follies of '77,0,1977.0,30.0,"Drama,Music",7.6,57,0.0,6.957459302325582,Drama Music 1977.0
tt0363741,movie,Kilichundan Mampazham,Kilichundan Mampazham,0,2003.0,154.0,"Comedy,Romance",5.7,404,0.0,6.294882200248968,Comedy Romance 2003.0
tt1637870,tvEpisode,I Love Tenchi,I Love Tenchi,0,1995.0,28.0,"Adventure,Animation,Comedy",6.6,10,0.5,6.863535440665074,Adventure Animation Comedy 1995.0
tt1696900,tvEpisode,Gracie Gets a Business Manager,Gracie Gets a Business Manager,0,1953.0,30.0,Comedy,8.3,18,0.0,6.928883414230852,Comedy 1953.0
tt5291862,movie,Internet Famous,Internet Famous,0,2016.0,87.0,Comedy,3.5,1041,0.5,4.465451109393181,Comedy 2016.0
tt0207319,movie,L'aventurier,L'aventurier,0,1934.0,92.0,Drama,6.4,34,0.0,6.83449816062976,Drama 1934.0
tt0468321,short,Herkules,Herkules,0,2005.0,25.0,"Documentary,Short",7.6,9,0.0,6.88522990305539,Documentary Short 2005.0
tt0026237,short,Country Boy,Country Boy,0,1935.0,7.0,"Animation,Comedy,Family",5.1,69,0.0,6.619082481734397,Animation Comedy Family 1935.0
tt3544366,tvSeries,#Hashtag: The Series,#Hashtag: The Series,0,2013.0,30.0,Comedy,6.3,19,0.0,6.845064459049546,Comedy 2013.0
tt2293713,tvSeries,Hundepatruljen,Hundepatruljen,0,2011.0,30.0,"Crime,Reality-TV",8.1,8,0.0,6.892941710339557,Crime Reality-TV 2011.0
tt1008865,tvEpisode,Abwärts,Abwärts,0,2007.0,57.0,Crime,6.8,5,0.0,6.8690145829897205,Crime 2007.0
tt0040946,movie,Wake of the Red Witch,Wake of the Red Witch,0,1948.0,106.0,"Action,Adventure,Romance",6.6,2340,0.0,6.640896725382397,Action Adventure Romance 1948.0
tt4770482,tvEpisode,Too Old to Dream,Too Old to Dream,0,2015.0,44.0,Drama,8.6,62,0.1,7.0933191012596915,Drama 2015.0
tt0202202,short,Sunday's Game,Sunday's Game,0,1999.0,9.0,"Comedy,Short",8.0,130,-0.4,7.137943738329656,Comedy Short 1999.0
tt3565794,short,Forgotten Oath,Forgotten Oath,0,2014.0,30.0,Short,8.1,7,0.0,6.890101573187415,Short 2014.0
tt3563898,tvSeries,Brynhildr in the Darkness,Gokukoku no Brynhildr,0,2014.0,22.0,"Action,Animation,Drama",6.8,733,0.0,6.825363308952782,Action Animation Drama 2014.0
tt0519603,tvEpisode,Moon of the Wolf,Moon of the Wolf,0,1992.0,22.0,"Action,Adventure,Animation",7.0,926,0.0,6.959518726640367,Action Adventure Animation 1992.0
tt0912588,movie,Highway to Santa Fe,Highway to Santa Fe,0,2006.0,30.0,Drama,6.5,6,0.0,6.8646065297279515,Drama 2006.0
tt0481129,movie,The Greatest Love of All,O Maior Amor do Mundo,0,2006.0,106.0,Romance,6.6,244,0.75,6.770382429916392,Romance 2006.0
tt0534484,tvEpisode,Kidnap,Kidnap,0,1980.0,60.0,"Crime,Drama,Mystery",6.8,40,0.0,6.863740542804916,Crime Drama Mystery 1980.0
tt11998364,tvEpisode,Monolith,Monolith,0,2020.0,30.0,"Crime,Drama,Mystery",8.5,44,0.0,7.025093438538207,Crime Drama Mystery 2020.0
tt3878162,movie,Bilocation Ura,Bilocation Ura,0,2014.0,121.0,Horror,6.8,12,0.0,6.86789108977826,Horror 2014.0
tt8457914,videoGame,Bloodstained: Curse of the Moon,Bloodstained: Curse of the Moon,0,2018.0,30.0,"Action,Adventure,Horror",7.2,52,-0.6,6.906368443839684,Action Adventure Horror 2018.0
tt6080018,tvEpisode,Recore,Recore,0,2016.0,30.0,Comedy,8.1,7,0.0,6.890101573187415,Comedy 2016.0
tt0441857,short,Don't Make Eye Contact,Don't Make Eye Contact,0,2003.0,11.0,"Comedy,Short",5.0,6,0.0,6.843380114633612,Comedy Short 2003.0
tt1325675,short,Gas,Ygraerio,0,2006.0,20.0,"Drama,Short",7.8,25,0.0,6.922332209039846,Drama Short 2006.0
tt6563394,movie,Mel: the Other Life,Mel: the Other Life,0,2017.0,76.0,"Biography,Documentary",6.0,5,-0.125,6.859558318214306,Biography Documentary 2017.0
tt0034617,movie,Counter-Espionage,Counter-Espionage,0,1942.0,73.0,"Comedy,Mystery,Romance",6.6,263,0.0,6.765628735102278,Comedy Mystery Romance 1942.0
tt0095763,movie,Nunca estuve en Viena,Nunca estuve en Viena,0,1989.0,100.0,Drama,6.4,14,0.0,6.854613816214471,Drama 1989.0
tt1458467,video,In the Deathroom,In the Deathroom,0,2009.0,19.0,"Action,Drama,Short",6.8,30,0.0,6.8651633227782405,Action Drama Short 2009.0
tt3348008,tvEpisode,Just For What I Am,Just For What I Am,0,2014.0,44.0,"Drama,Music,Romance",7.1,164,0.0,6.934696165987374,Drama Music Romance 2014.0
tt7200948,tvEpisode,Crackdown on the Fridge,Crackdown on the Fridge,0,2017.0,30.0,"Action,Animation,Comedy",6.3,6,0.0,6.861776341048706,Action Animation Comedy 2017.0
tt0545485,tvEpisode,Antidote,Antidote,0,1998.0,43.0,"Action,Adventure,Fantasy",6.5,12,0.0,6.859518996755003,Action Adventure Fantasy 1998.0
tt0515673,tvEpisode,The House Next Door,The House Next Door,0,1997.0,30.0,"Comedy,Romance",8.0,56,0.0,7.003361115199687,Comedy Romance 1997.0
tt0534765,tvEpisode,You've Got Male,You've Got Male,0,2001.0,45.0,"Crime,Drama,Mystery",7.6,620,0.0,7.305966443742438,Crime Drama Mystery 2001.0
tt0127535,tvMovie,Eleven Men Against Eleven,Eleven Men Against Eleven,0,1995.0,70.0,"Drama,Sport",7.7,55,0.0,6.966370335316388,Drama Sport 1995.0
tt3523510,tvEpisode,Episode #2.37,Episode #2.37,0,1976.0,30.0,"Comedy,Romance",7.9,7,0.0,6.886807455540357,Comedy Romance 1976.0
tt0855155,tvEpisode,Onkochishin,Onkochishin,0,2004.0,23.0,"Action,Adventure,Animation",7.0,261,0.0,6.919872118710828,Action Adventure Animation 2004.0
tt1045382,tvEpisode,Reversal of Fortune/Running Scared,Reversal of Fortune/Running Scared,0,2007.0,45.0,"Crime,Mystery,Reality-TV",7.3,12,0.0,6.8818445781503526,Crime Mystery Reality-TV 2007.0
tt0211534,movie,I Want It All,Je veux tout,0,1999.0,100.0,Comedy,5.3,74,0.0,6.633725952448478,Comedy 1999.0
tt0174191,short,Sekret krasoty,Sekret krasoty,0,1955.0,30.0,"Comedy,Short",7.6,16,0.0,6.89675845300611,Comedy Short 1955.0
tt0992429,tvEpisode,Moukarimakka? Kanekashi Zenny no Yabou!,Moukarimakka? Kanekashi Zenny no Yabou!,0,2002.0,30.0,"Action,Adventure,Animation",6.8,127,0.0,6.853565446981012,Action Adventure Animation 2002.0
tt0064387,movie,Goyokin,Goyôkin,0,1969.0,124.0,"Action,Adventure,Drama",7.7,1935,0.0,7.5525257835123885,Action Adventure Drama 1969.0
tt2035524,movie,High Low,High Low,0,2011.0,94.0,"Comedy,Drama",7.9,14,0.08,6.903224927325582,Comedy Drama 2011.0
tt7841468,tvEpisode,Eco Sexuality,Eco Sexuality,0,2018.0,22.0,"Comedy,Documentary",4.8,12,0.0,6.812077136289887,Comedy Documentary 2018.0
tt1708586,tvEpisode,Episode #1.3,Episode #1.3,0,1987.0,30.0,"Biography,Documentary",8.0,14,0.0,6.906465668066323,Biography Documentary 1987.0
tt0095305,movie,High Tide,High Tide,0,1987.0,101.0,Drama,7.0,765,0.16,6.954009440916865,Drama 1987.0
tt6491448,short,Seedling,Seedling,0,2017.0,30.0,"Drama,Short",5.6,5,0.0,6.854830185826599,Drama Short 2017.0
tt3068630,tvEpisode,Treetop Taphouse,Treetop Taphouse,0,2013.0,42.0,"Comedy,Reality-TV",7.3,9,0.0,6.878906718043681,Comedy Reality-TV 2013.0
tt1481634,tvEpisode,Betty Goes Steady,Betty Goes Steady,0,1956.0,30.0,"Comedy,Family",7.3,26,0.16666666666666666,6.895029659019486,Comedy Family 1956.0
tt0016491,movie,Faces of Children,Visages d'enfants,0,1925.0,114.0,"Drama,Mystery,Romance",7.7,679,0.0,7.383676543851095,Drama Mystery Romance 1925.0
tt0150111,video,Children of the Corn V: Fields of Terror,Children of the Corn V: Fields of Terror,0,1998.0,83.0,"Fantasy,Horror,Thriller",3.9,4112,0.0,4.1740382270650445,Fantasy Horror Thriller 1998.0
tt2365334,tvEpisode,Episode #20.37,Episode #20.37,0,2012.0,30.0,"Action,Sport",6.3,13,0.0,6.85265236335186,Action Sport 2012.0
tt1422988,tvEpisode,Haunted Cave & Burrunjor,Haunted Cave & Burrunjor,0,2008.0,44.0,Reality-TV,7.6,19,0.0,6.901586198179981,Reality-TV 2008.0
tt0963097,tvEpisode,Episode #2.12,Episode #2.12,0,1999.0,25.0,"Drama,Romance,Sci-Fi",7.7,11,0.0,6.89112626714371,Drama Romance Sci-Fi 1999.0
tt0183146,movie,Haci Murat geliyor,Haci Murat geliyor,0,1968.0,30.0,Adventure,6.3,72,0.0,6.786108507356432,Adventure 1968.0
tt0339751,tvMovie,Surrealissimo: The Scandalous Success of Salvador Dali,Surrealissimo: The Scandalous Success of Salvador Dali,0,2002.0,60.0,"Comedy,Drama",6.8,143,0.3,6.852037733698132,Comedy Drama 2002.0
tt2876356,movie,Mondonosuke Sanban Shobu,Mondonosuke Sanban Shobu,0,1965.0,87.0,Drama,6.1,7,0.0,6.857160396716827,Drama 1965.0
tt1735231,short,The Troublemakers,The Troublemakers,0,1990.0,20.0,Short,8.6,5,0.0,6.890291178734401,Short 1990.0
tt0490069,tvEpisode,Ray Charles: The Last Blues Man,Ray Charles: The Last Blues Man,0,2004.0,60.0,"Biography,Documentary",7.9,42,0.0,6.9638981926188075,Biography Documentary 2004.0
tt1082071,video,Private Gold 93: The Sexual Adventures of Little Red,Private Gold 93: The Sexual Adventures of Little Red,1,2007.0,150.0,Adult,8.3,42,0.078125,7.000419931749242,Adult 2007.0
tt1355563,short,Finding Priya a Prom Date,Finding Priya a Prom Date,0,2008.0,16.0,"Comedy,Short",7.1,8,0.0,6.874162367616553,Comedy Short 2008.0
tt0151160,movie,Jeungeon,Jeungeon,0,1974.0,125.0,"Drama,History,War",3.7,7,0.0,6.817630984952121,Drama History War 1974.0
tt1875288,tvEpisode,Interview with OCD Expert Dr. Jeffrey Schwartz,Interview with OCD Expert Dr. Jeffrey Schwartz,0,2011.0,30.0,"News,Talk-Show",9.1,15,0.0,6.947097387077718,News Talk-Show 2011.0
tt0415574,short,The Bar Fly,The Bar Fly,0,1923.0,30.0,"Comedy,Short",6.7,6,0.8,6.8674367184071965,Comedy Short 1923.0
tt0696454,tvEpisode,The Carroll Formula,The Carroll Formula,0,1956.0,30.0,"Comedy,Drama,Romance",6.3,23,0.0,6.840120563729368,Comedy Drama Romance 1956.0
tt2958972,movie,Anokha Aspatal,Anokha Aspatal,0,1989.0,91.0,Comedy,7.0,10,0.0,6.872881235057598,Comedy 1989.0
tt3740166,tvEpisode,The Right to Be Forgotten,The Right to Be Forgotten,0,2014.0,29.0,"Comedy,News,Talk-Show",7.9,301,0.2857142857142857,7.301103155222047,Comedy News Talk-Show 2014.0
tt0959579,videoGame,Ty the Tasmanian Tiger 3: Night of the Quinkan,Ty the Tasmanian Tiger 3: Night of the Quinkan,0,2005.0,30.0,"Action,Adventure,Animation",7.2,38,0.0,6.8973534399224805,Action Adventure Animation 2005.0
tt11023586,tvEpisode,Tyler Perry/Marshmello/Kane Brown,Tyler Perry/Marshmello/Kane Brown,0,2019.0,30.0,\N,6.4,7,0.0,6.862101573187416,\N 2019.0
tt0822028,short,Space Raiders,Space Raiders,0,2005.0,10.0,Short,5.8,5,0.0,6.857194252020453,Short 2005.0
tt0743785,tvEpisode,The Literary Man,The Literary Man,0,1972.0,50.0,"Drama,Family,Romance",8.4,104,0.1,7.174699556713892,Drama Family Romance 1972.0
tt0533123,tvEpisode,Twiki Is Missing,Twiki Is Missing,0,1980.0,60.0,"Action,Adventure,Sci-Fi",6.6,120,-0.2,6.809652729748422,Action Adventure Sci-Fi 1980.0
tt1854368,video,Tropic Thunder: Blowing S#%t Up,Tropic Thunder: Blowing S#%t Up,0,2008.0,6.0,"Comedy,Documentary,Short",5.4,7,0.0,6.8456309849521215,Comedy Documentary Short 2008.0
tt7374956,short,Blood & Stones,Blood & Stones,0,2017.0,15.0,Short,6.2,29,0.0,6.8263829275271855,Short 2017.0
tt0870040,tvSeries,De Hemelpaort,De Hemelpaort,0,2007.0,30.0,Drama,7.6,8,0.0,6.883552038978055,Drama 2007.0
tt1303411,tvEpisode,Tora ni tatsu ya/Tora o kakite neko ni ruisuru,Tora ni tatsu ya/Tora o kakite neko ni ruisuru,0,2008.0,24.0,"Animation,Comedy",7.6,5,0.0,6.878470847765134,Animation Comedy 2008.0
tt2092123,tvEpisode,Interview with Musician Renah Wolzinger,Interview with Musician Renah Wolzinger,0,2011.0,30.0,"News,Talk-Show",9.1,15,0.0,6.947097387077718,News Talk-Show 2011.0
tt4279086,tvEpisode,And Santa's Midnight Run,And Santa's Midnight Run,0,2014.0,42.0,"Action,Adventure,Comedy",8.2,823,0.0,7.751968709592789,Action Adventure Comedy 2014.0
tt3801886,movie,Pappu's Path,Pappu Ki Pugdandi,0,2015.0,83.0,Drama,6.5,11,0.0,6.860357036374479,Drama 2015.0
tt1321841,short,The Surrogate,The Surrogate,0,2009.0,14.0,"Drama,Short",7.2,8,0.0,6.876040301888853,Drama Short 2009.0
tt4203700,short,Errand,Errand,0,2014.0,11.0,"Adventure,Sci-Fi,Short",7.2,9,0.0,6.876798989706444,Adventure Sci-Fi Short 2014.0
tt0055221,movie,Nearly a Nasty Accident,Nearly a Nasty Accident,0,1961.0,86.0,Comedy,6.9,54,-1.0,6.873290611450533,Comedy 1961.0
tt2714302,tvEpisode,Folge 146,Folge 146,0,2001.0,30.0,Family,4.5,6,0.0,6.836304642935499,Family 2001.0
tt2148538,movie,Back on Track,Back on Track,0,2011.0,30.0,"Drama,Sci-Fi",7.2,17,0.0,6.882742916332532,Drama Sci-Fi 2011.0
tt4939316,tvEpisode,I'm the Captain,I'm the Captain,0,2015.0,43.0,"Adventure,Documentary,Reality-TV",8.2,16,0.0,6.918878268674312,Adventure Documentary Reality-TV 2015.0
tt0331315,movie,Pega na Chaleira,Pega na Chaleira,0,1909.0,30.0,"Comedy,Musical",3.1,8,0.0,6.799044996724534,Comedy Musical 1909.0
tt0459930,tvMovie,Phönix an der Ecke,Phönix an der Ecke,0,1982.0,90.0,Drama,6.6,5,0.0,6.8666505167958665,Drama 1982.0
tt0901201,tvEpisode,Crossroads,Crossroads,0,2006.0,42.0,"Action,Drama,Mystery",7.7,654,0.0,7.376299597578966,Action Drama Mystery 2006.0
tt0262513,movie,Itan axios,Itan axios,0,1982.0,82.0,Comedy,5.7,62,0.0,6.718735767926358,Comedy 1982.0
tt0651898,tvEpisode,Kevin's Model,Kevin's Model,0,1988.0,30.0,"Comedy,Family",7.8,19,0.0,6.910281850353894,Comedy Family 1988.0
tt1644191,tvEpisode,Nickcoms,Nickcoms,0,2009.0,19.0,"Comedy,Talk-Show",7.3,76,0.0,6.936018559928444,Comedy Talk-Show 2009.0
tt3592158,tvEpisode,The Battle of Broken Spear,The Battle of Broken Spear,0,2014.0,22.0,"Animation,Comedy",7.6,34,-0.4,6.924763647355424,Animation Comedy 2014.0
tt0051283,tvSeries,The Huckleberry Hound Show,The Huckleberry Hound Show,0,1958.0,30.0,"Animation,Comedy,Family",6.6,2968,0.0,6.6333116268767425,Animation Comedy Family 1958.0
tt9837638,tvEpisode,Prequel: The Time Veteran,Prequel: The Time Veteran,0,2019.0,30.0,Action,8.0,7,0.0,6.888454514363886,Action 2019.0
tt0309128,tvSeries,Apple Valley Knights,Apple Valley Knights,0,2002.0,30.0,\N,8.4,18,0.0,6.933011854597825,\N 2002.0
tt0664028,tvEpisode,Milo Interrupted,Milo Interrupted,0,2001.0,22.0,"Animation,Comedy,Sci-Fi",7.5,30,0.0,6.9120383227782405,Animation Comedy Sci-Fi 2001.0
tt0512404,tvEpisode,Andy and Helen Have Their Day,Andy and Helen Have Their Day,0,1964.0,30.0,"Comedy,Family",8.0,149,0.0,7.166830985193389,Comedy Family 1964.0
tt0455374,short,Carousel,Carousel,0,2003.0,2.0,"Animation,Short",8.2,8,0.0,6.894819644611858,Animation Short 2003.0
tt2391770,tvEpisode,Pies,Pies,0,2012.0,59.0,Reality-TV,8.2,44,0.0,6.996522009966778,Reality-TV 2012.0
tt11422924,movie,Freakens,Freakens,0,2019.0,124.0,"Comedy,Drama",5.6,5,0.0,6.854830185826599,Comedy Drama 2019.0
tt10273302,tvEpisode,The Wish,The Wish,0,2019.0,11.0,"Adventure,Animation,Comedy",7.7,36,0.0,6.935667772256942,Adventure Animation Comedy 2019.0
tt0817348,tvEpisode,Garfield's Moving Experience/U.S. Acres: Wade: You're Afraid/Good Mousekeeping,Garfield's Moving Experience/U.S. Acres: Wade: You're Afraid/Good Mousekeeping,0,1988.0,23.0,"Animation,Comedy,Family",7.2,36,0.0,6.896020195164431,Animation Comedy Family 1988.0
tt10498724,short,Pxssy Palace,Pxssy Palace,0,2019.0,6.0,Short,6.1,9,0.0,6.853613977996842,Short 2019.0
tt0788561,tvEpisode,Love Is Debatable,Love Is Debatable,0,1988.0,30.0,Comedy,7.6,10,0.5,6.886899926646382,Comedy 1988.0
tt1859606,movie,The Hunting of the Snark,The Hunting of the Snark,0,2015.0,65.0,Animation,7.2,272,0.0,6.9999900994270305,Animation 2015.0
tt1473328,tvEpisode,Work It All Out,Work It All Out,0,2009.0,30.0,"Comedy,Horror",5.6,7,0.0,6.84892510259918,Comedy Horror 2009.0
tt0032156,movie,The Story of the Last Chrysanthemum,Zangiku monogatari,0,1939.0,143.0,"Drama,Romance",7.9,2974,0.0,7.773052231310334,Drama Romance 1939.0
tt0370413,movie,In the Name of Godfather,Chue chop chuan ha reung,0,2003.0,30.0,Comedy,6.7,13,0.0,6.864717328549075,Comedy 2003.0
tt0400507,movie,Ho visto le stelle,Ho visto le stelle,0,2003.0,91.0,Comedy,5.8,142,0.0,6.598559229651164,Comedy 2003.0
tt3004564,tvEpisode,Episode dated 15 February 1999,Episode dated 15 February 1999,0,1999.0,30.0,"Comedy,Music,Talk-Show",9.0,9,0.0,6.914738099776702,Comedy Music Talk-Show 1999.0
tt0472179,movie,Sister's Keeper,Sister's Keeper,0,2007.0,90.0,Drama,7.8,5,0.0,6.880834913958987,Drama 2007.0
tt1121774,tvSeries,The Wumblers,The Wumblers,0,2007.0,30.0,Animation,3.5,11,0.0,6.7834339594514015,Animation 2007.0
tt1668676,tvEpisode,The Girl Who Knew Too Much,The Girl Who Knew Too Much,0,2010.0,30.0,"Documentary,News",7.4,5,0.2,6.876106781571281,Documentary News 2010.0
tt0231652,movie,Gia ena tagari dollaria,Gia ena tagari dollaria,0,1969.0,106.0,"Comedy,Western",3.5,6,0.0,6.822153699539272,Comedy Western 1969.0
tt1858275,tvEpisode,The Ring's the Thing,The Ring's the Thing,0,2011.0,30.0,Comedy,7.2,6,0.0,6.8745121901053095,Comedy 2011.0
tt1887655,movie,81 the Other World,81 the Other World,0,2011.0,73.0,"Biography,Documentary,History",5.9,15,-0.125,6.836242883613514,Biography Documentary History 2011.0
tt1210303,tvEpisode,Wiggle,Wiggle,0,2003.0,23.0,"Animation,Drama,Sci-Fi",7.4,21,0.0,6.895200839646132,Animation Drama Sci-Fi 2003.0
tt5459372,tvSeries,Acapulco Shore,Acapulco Shore,0,2014.0,30.0,"Reality-TV,Romance",5.2,65,0.0,6.645120431893688,Reality-TV Romance 2014.0
tt0217888,tvShort,What You Mean We?,What You Mean We?,0,1986.0,24.0,Short,6.2,6,-0.3125,6.8603612467090835,Short 1986.0
tt1951176,movie,Live at the Foxes Den,Live at the Foxes Den,0,2013.0,103.0,Drama,5.0,115,0.13636363636363635,6.466403693442123,Drama 2013.0
tt3788158,short,Blood and Steel,Blood and Steel,0,2015.0,15.0,"Action,Adventure,Sci-Fi",7.6,7,0.0,6.881866279069769,Action Adventure Sci-Fi 2015.0
tt6509862,movie,Mr. Long,Ryu san,0,2017.0,129.0,"Action,Crime,Drama",7.1,960,-0.05,7.0301837217740575,Action Crime Drama 2017.0
tt1447857,tvEpisode,For Pete's Sake,For Pete's Sake,0,1996.0,30.0,"Adventure,Animation,Comedy",8.3,27,0.0,6.956613862032925,Adventure Animation Comedy 1996.0
tt4669798,tvEpisode,Modern Pigs,Modern Pigs,0,2015.0,21.0,"Comedy,History",7.9,71,0.2,7.019413432729349,Comedy History 2015.0
tt9658174,tvEpisode,Decoded,Decoded,0,2019.0,42.0,Drama,8.0,217,0.0,7.256052234023073,Drama 2019.0
tt0945153,tvSeries,Maui Fever,Maui Fever,0,2007.0,30.0,Reality-TV,2.7,233,0.0,5.377408861143858,Reality-TV 2007.0
tt0073337,movie,Bad Starters,Les mal partis,0,1976.0,114.0,Romance,6.6,33,-0.6999999999999998,6.850095717526943,Romance 1976.0
tt0061806,movie,Im Schloß der blutigen Begierde,Im Schloß der blutigen Begierde,0,1968.0,84.0,Horror,4.8,201,0.0,6.197727251380698,Horror 1968.0
tt0583361,tvEpisode,Wedding Bell Blues,Wedding Bell Blues,0,1989.0,46.0,Horror,7.0,65,0.0,6.8873564567384085,Horror 1989.0
tt0424242,movie,Longo Caminho da Morte,Longo Caminho da Morte,0,1972.0,85.0,Drama,6.0,10,0.0,6.849516749076289,Drama 1972.0
tt0049369,movie,The Iron Petticoat,The Iron Petticoat,0,1956.0,87.0,Comedy,5.2,956,0.0,5.708000850512846,Comedy 1956.0
tt0879049,tvEpisode,The Scam,The Scam,0,1986.0,30.0,Comedy,8.0,7,0.0,6.888454514363886,Comedy 1986.0
tt6790682,tvSeries,Epic Studios,Epic Studios,0,2017.0,10.0,Comedy,5.7,20,0.1,6.81642275937135,Comedy 2017.0
tt0488164,movie,Moscow Zero,Moscow Zero,0,2006.0,82.0,"Action,Drama,Horror",3.0,1620,0.0,3.793715980669603,Action Drama Horror 2006.0
tt0985635,tvEpisode,La Lupe: Queen of Latin Soul,La Lupe: Queen of Latin Soul,0,2007.0,60.0,Documentary,7.9,18,0.0,6.912369652762963,Documentary 2007.0
tt10773014,movie,Kapal Goyang Kapten,Kapal Goyang Kapten,0,2019.0,110.0,"Comedy,Drama",6.6,22,0.0,6.856348110465117,Comedy Drama 2019.0
tt0477135,movie,Will to Power,Will to Power,0,2008.0,111.0,"Drama,Thriller",7.5,25,0.0,6.905402186466482,Drama Thriller 2008.0
tt0026373,movie,Folies Bergère de Paris,Folies Bergère de Paris,0,1935.0,82.0,"Comedy,Musical",6.6,231,0.0,6.773795329128893,Comedy Musical 1935.0
tt8259108,movie,The Demon,The Demon,0,2016.0,72.0,Horror,3.9,13,0.0,6.7802625721685645,Horror 2016.0
tt5040358,tvEpisode,Mel Brooks/Jerrod Carmichael,Mel Brooks/Jerrod Carmichael,0,2015.0,30.0,"Comedy,Talk-Show",6.9,7,0.0,6.870336867305062,Comedy Talk-Show 2015.0
